,bias,mu_p_upvote,mu_p_active,std_p_ask,std_p_answer,coeff_upvotes,coeff_reputation,n_questions,n_answers
17943,10.8642578125,0.3642578125,0.2041015625,0.248798828125,0.215927734375,-2.0116254961108373,-2.2240761438039565,9918,22458
17944,10.8642578125,0.5009765625,0.6591796875,0.248798828125,0.215927734375,-0.7306790736824563,-0.8542637211415134,11752,115557
17945,10.8642578125,0.5009765625,0.2041015625,0.136650390625,0.215927734375,-1.8387733145491174,-1.8502880559722026,9730,22709
17946,10.8642578125,0.5009765625,0.2041015625,0.248798828125,0.668388671875,-1.5987409428473427,-1.4602602034841692,10134,26376
17947,32.8017578125,0.3642578125,0.6591796875,0.136650390625,0.668388671875,-1.522857396163899,-1.7340355278352628,9434,31894
17948,15.7392578125,0.1259765625,0.3291015625,0.125048828125,0.092177734375,-2.121332375911645,-2.444493006679726,9549,22799
17949,27.9267578125,0.1259765625,0.3291015625,0.125048828125,0.092177734375,-2.208213213387913,-2.513754500641023,9394,22600
17950,15.7392578125,0.9892578125,0.3291015625,0.125048828125,0.092177734375,-0.7334187115191574,-0.728555471180694,10062,47949
17951,15.7392578125,0.1259765625,0.0341796875,0.125048828125,0.092177734375,-2.625683156305266,-2.9169153748347867,9493,18105
17952,15.7392578125,0.1259765625,0.3291015625,0.507900390625,0.092177734375,-2.052100951964502,-2.4860863596186245,9946,23755
17953,15.7392578125,0.1259765625,0.3291015625,0.125048828125,0.297138671875,-2.000279637197245,-2.2097137161648925,9549,25021
17954,27.9267578125,0.9892578125,0.0341796875,0.507900390625,0.297138671875,-1.8797595665628195,-2.0834380492004683,9883,19555
17955,35.2392578125,0.6259765625,0.8291015625,0.620048828125,0.587177734375,-1.1572816936260801,-1.2065230372199445,9863,37171
17956,8.4267578125,0.6259765625,0.8291015625,0.620048828125,0.587177734375,-0.49108476810564916,-0.773356760870126,13860,234469
17957,35.2392578125,0.4892578125,0.8291015625,0.620048828125,0.587177734375,-1.253847618239836,-1.4608397565201763,10139,36111
17958,35.2392578125,0.6259765625,0.5341796875,0.620048828125,0.587177734375,-1.476048386841273,-1.5887015582080368,9912,31182
17959,35.2392578125,0.6259765625,0.8291015625,0.012900390625,0.587177734375,-1.2233360609979043,-1.3492804282020612,9623,35659
17960,35.2392578125,0.6259765625,0.8291015625,0.620048828125,0.792138671875,-1.2093947545001527,-1.3336040611616078,9956,36360
17961,8.4267578125,0.4892578125,0.5341796875,0.012900390625,0.792138671875,-0.7281188959989058,-0.7952973943822679,11964,128918
17962,25.4892578125,0.3759765625,0.0791015625,0.372548828125,0.834677734375,-2.035440301962941,-2.133281312870806,9636,21065
17963,18.1767578125,0.3759765625,0.0791015625,0.372548828125,0.834677734375,-2.0921251487236905,-2.2221064479022075,9792,21638
17964,25.4892578125,0.7392578125,0.0791015625,0.372548828125,0.834677734375,-1.933909752425846,-2.036749366538033,9839,21160
17965,25.4892578125,0.3759765625,0.7841796875,0.372548828125,0.834677734375,-1.3385551636494346,-1.436331363925127,9956,35781
17966,25.4892578125,0.3759765625,0.0791015625,0.26040039062500003,0.834677734375,-2.0635982245371562,-2.208354946735579,9598,20785
17967,25.4892578125,0.3759765625,0.0791015625,0.372548828125,0.544638671875,-2.146192760345363,-2.4655837252935817,9978,21600
17968,18.1767578125,0.7392578125,0.7841796875,0.26040039062500003,0.544638671875,-0.6949538539685471,-0.8319511346749571,10773,86585
17969,5.9892578125,0.8759765625,0.5791015625,0.867548828125,0.339677734375,-0.35430916101347354,-0.6989675730833735,15966,329252
17970,37.6767578125,0.8759765625,0.5791015625,0.867548828125,0.339677734375,-1.3211973392915863,-1.5452211628104802,9853,31109
17971,5.9892578125,0.2392578125,0.5791015625,0.867548828125,0.339677734375,-0.6963946507279796,-0.8389264674288097,13931,182051
17972,5.9892578125,0.8759765625,0.2841796875,0.867548828125,0.339677734375,-0.5164376710694041,-0.6993870978546165,15499,241979
17973,5.9892578125,0.8759765625,0.5791015625,0.755400390625,0.339677734375,-0.36067020889255713,-0.68556859653955,16135,347024
17974,5.9892578125,0.8759765625,0.5791015625,0.867548828125,0.049638671875,-0.2903092149258275,-0.6728821836181379,16390,333058
17975,37.6767578125,0.2392578125,0.2841796875,0.755400390625,0.049638671875,-2.080666791295143,-2.3348975819126503,9948,22689
17976,8.4267578125,0.0634765625,0.0166015625,0.558173828125,0.896552734375,-2.2290571985273147,-2.5599609623828288,9961,20023
17977,30.3642578125,0.0634765625,0.0166015625,0.558173828125,0.896552734375,-2.3386569861900757,-2.724644390947548,10008,20005
17978,8.4267578125,0.9267578125,0.0166015625,0.558173828125,0.896552734375,-0.7569431639064433,-0.7575236945772365,11200,48890
17979,8.4267578125,0.0634765625,0.0966796875,0.558173828125,0.896552734375,-2.3092922934827254,-2.652325346364065,9899,21758
17980,8.4267578125,0.0634765625,0.0166015625,0.569775390625,0.896552734375,-2.2943554546958023,-2.6881267974810497,9991,20649
17981,8.4267578125,0.0634765625,0.0166015625,0.558173828125,0.730263671875,-2.421790239817455,-2.722149143358822,9944,20389
17982,30.3642578125,0.9267578125,0.0966796875,0.569775390625,0.730263671875,-1.821734086570997,-2.045928776547681,9760,21902
17983,27.9267578125,0.5634765625,0.5166015625,0.063173828125,0.401552734375,-1.554438514611441,-1.7868107397484947,9547,29294
17984,10.8642578125,0.5634765625,0.5166015625,0.063173828125,0.401552734375,-0.7395435957179265,-0.8203256416361018,11200,101712
17985,27.9267578125,0.4267578125,0.5166015625,0.063173828125,0.401552734375,-1.6458362825867827,-1.800276869729606,9486,29150
17986,27.9267578125,0.5634765625,0.5966796875,0.063173828125,0.401552734375,-1.429468111083353,-1.6590224991118785,9602,31309
17987,27.9267578125,0.5634765625,0.5166015625,0.074775390625,0.401552734375,-1.5947838070102278,-1.826683871351721,9607,28972
17988,27.9267578125,0.5634765625,0.5166015625,0.063173828125,0.235263671875,-1.6310990659471274,-1.7497193235066486,9594,28497
17989,10.8642578125,0.4267578125,0.5966796875,0.074775390625,0.235263671875,-0.8666263870543142,-0.8941293397628246,10925,80580
17990,37.6767578125,0.3134765625,0.2666015625,0.805673828125,0.154052734375,-1.992019142032181,-2.2692344379405176,10017,23244
17991,1.1142578125,0.3134765625,0.2666015625,0.805673828125,0.154052734375,-0.5513224214555515,-0.7912170364563702,18405,383705
17992,37.6767578125,0.6767578125,0.2666015625,0.805673828125,0.154052734375,-1.8001312820165118,-2.0038299562695494,10105,23806
17993,37.6767578125,0.3134765625,0.8466796875,0.805673828125,0.154052734375,-1.5287551871970828,-1.7958670086402533,9890,31302
17994,37.6767578125,0.3134765625,0.2666015625,0.322275390625,0.154052734375,-2.0218291235167087,-2.25668041578839,9826,23091
17995,37.6767578125,0.3134765625,0.2666015625,0.805673828125,0.482763671875,-1.8643169635025705,-1.967716344454372,9972,25193
17996,1.1142578125,0.6767578125,0.8466796875,0.322275390625,0.482763671875,-0.2672399433220037,-0.6160466862583756,19153,527717
17997,18.1767578125,0.8134765625,0.7666015625,0.310673828125,0.649052734375,-0.6516193243407871,-0.7941171261461164,10808,93821
17998,20.6142578125,0.8134765625,0.7666015625,0.310673828125,0.649052734375,-0.6864080987814908,-0.8375179274938771,10456,80407
17999,18.1767578125,0.1767578125,0.7666015625,0.310673828125,0.649052734375,-1.4781479195427352,-1.6798223159021228,9939,35127
18000,18.1767578125,0.8134765625,0.3466796875,0.310673828125,0.649052734375,-1.5349537956470791,-1.501875526613385,9784,27889
18001,18.1767578125,0.8134765625,0.7666015625,0.817275390625,0.649052734375,-0.6571888206301107,-0.8175971121947543,11191,94794
18002,18.1767578125,0.8134765625,0.7666015625,0.310673828125,0.977763671875,-0.6887079741576563,-0.8298017078717826,10841,89436
18003,20.6142578125,0.1767578125,0.3466796875,0.817275390625,0.977763671875,-1.8672995410481792,-2.103390137458188,9941,27146
18004,13.3017578125,0.4384765625,0.6416015625,0.434423828125,0.525302734375,-0.8505194888389699,-0.8582900905662684,10570,67036
18005,35.2392578125,0.4384765625,0.6416015625,0.434423828125,0.525302734375,-1.4743543155937053,-1.6219556156660468,9738,32467
18006,13.3017578125,0.5517578125,0.6416015625,0.434423828125,0.525302734375,-0.8062326043449577,-0.8619401001541714,11006,80456
18007,13.3017578125,0.4384765625,0.9716796875,0.434423828125,0.525302734375,-0.7355288749007189,-0.8865659315766315,11467,111712
18008,13.3017578125,0.4384765625,0.6416015625,0.446025390625,0.525302734375,-0.9586716870487153,-0.915862824255281,10409,59353
18009,13.3017578125,0.4384765625,0.6416015625,0.434423828125,0.111513671875,-0.9151132127639972,-0.9155768433287838,10612,56875
18010,35.2392578125,0.5517578125,0.9716796875,0.446025390625,0.111513671875,-1.148669534350535,-1.184858706007386,10098,35122
18011,32.8017578125,0.9384765625,0.1416015625,0.929423828125,0.030302734375,-1.8628501233366668,-2.151692635395397,9778,20234
18012,15.7392578125,0.9384765625,0.1416015625,0.929423828125,0.030302734375,-1.777733669844051,-2.0652395978696294,10051,21044
18013,32.8017578125,0.0517578125,0.1416015625,0.929423828125,0.030302734375,-2.5212700874343765,-2.8204916650892358,9810,20215
18014,32.8017578125,0.9384765625,0.4716796875,0.929423828125,0.030302734375,-1.4504990393541928,-1.7710594059644302,10213,26813
18015,32.8017578125,0.9384765625,0.1416015625,0.941025390625,0.030302734375,-1.7759288003557478,-2.0541969678517025,10040,20643
18016,32.8017578125,0.9384765625,0.1416015625,0.929423828125,0.606513671875,-1.8059329910936754,-1.9056085088960861,9915,22494
18017,15.7392578125,0.0517578125,0.4716796875,0.941025390625,0.606513671875,-1.812721098566217,-1.9626008600744471,9704,29266
18018,23.0517578125,0.1884765625,0.8916015625,0.186923828125,0.277802734375,-1.4797882364833943,-1.716142779620276,9569,33011
18019,5.9892578125,0.1884765625,0.8916015625,0.186923828125,0.277802734375,-0.6533297070436506,-0.8845508829361096,14435,248310
18020,23.0517578125,0.8017578125,0.8916015625,0.186923828125,0.277802734375,-0.7438288781499065,-0.9318525459855416,10255,68851
18021,23.0517578125,0.1884765625,0.2216796875,0.186923828125,0.277802734375,-2.13534714674485,-2.321598135033452,9715,22753
18022,23.0517578125,0.1884765625,0.8916015625,0.693525390625,0.277802734375,-1.5206693556903892,-1.8073860819461849,9910,33988
18023,23.0517578125,0.1884765625,0.8916015625,0.186923828125,0.854013671875,-1.4317302529550178,-1.5579495008624873,9559,35412
18024,5.9892578125,0.8017578125,0.2216796875,0.693525390625,0.854013671875,-0.5777975080517352,-0.7115342823529238,14899,202558
18025,3.5517578125,0.6884765625,0.3916015625,0.681923828125,0.772802734375,-0.4220985044348852,-0.7047365595311459,17236,372379
18026,25.4892578125,0.6884765625,0.3916015625,0.681923828125,0.772802734375,-1.5746699195103615,-1.7499963237534206,10009,28366
18027,3.5517578125,0.3017578125,0.3916015625,0.681923828125,0.772802734375,-0.6563501891021871,-0.8325291435435196,16141,274792
18028,3.5517578125,0.6884765625,0.7216796875,0.681923828125,0.772802734375,-0.32405073849164423,-0.6446228862787384,17748,441005
18029,3.5517578125,0.6884765625,0.3916015625,0.19852539062500002,0.772802734375,-0.3973626289778381,-0.6977899302999441,17930,403327
18030,3.5517578125,0.6884765625,0.3916015625,0.681923828125,0.359013671875,-0.40777904512744123,-0.7090222989177112,17672,380410
18031,25.4892578125,0.3017578125,0.7216796875,0.19852539062500002,0.359013671875,-1.536102151806518,-1.7125469024905469,9611,31940
18032,4.7705078125,0.2197265625,0.5478515625,0.341611328125,0.24686523437500002,-0.6661623856357028,-0.8368356063613426,14973,231412
18033,16.9580078125,0.2197265625,0.5478515625,0.341611328125,0.24686523437500002,-1.7630929829197617,-1.9101178824659277,9859,29525
18034,4.7705078125,0.0830078125,0.5478515625,0.341611328125,0.24686523437500002,-0.7542151359719853,-0.8782335234553043,14400,189301
18035,4.7705078125,0.2197265625,0.1904296875,0.341611328125,0.24686523437500002,-0.7899039248129216,-0.7988298032871122,13160,80441
18036,4.7705078125,0.2197265625,0.5478515625,0.105712890625,0.24686523437500002,-0.667223645656303,-0.8377971374142847,15021,242986
18037,4.7705078125,0.2197265625,0.5478515625,0.341611328125,0.761201171875,-0.6567372229382954,-0.8329172694312771,15066,247971
18038,16.9580078125,0.0830078125,0.1904296875,0.105712890625,0.761201171875,-2.1195615701861916,-2.4090245641229338,9498,22557
18039,24.2705078125,0.7197265625,0.0478515625,0.836611328125,0.741865234375,-1.980983985588764,-2.1763413184000404,9802,20270
18040,36.4580078125,0.7197265625,0.0478515625,0.836611328125,0.741865234375,-1.9069912478319324,-2.056020366069019,10191,21657
18041,24.2705078125,0.5830078125,0.0478515625,0.836611328125,0.741865234375,-2.0299654441072,-2.1447773686587266,9807,20562
18042,24.2705078125,0.7197265625,0.6904296875,0.836611328125,0.741865234375,-0.9447431604800595,-0.9776087744585014,10419,47335
18043,24.2705078125,0.7197265625,0.0478515625,0.600712890625,0.741865234375,-1.9879882777855116,-2.0787491754884426,9937,20703
18044,24.2705078125,0.7197265625,0.0478515625,0.836611328125,0.26620117187500003,-1.9955464906090994,-2.113758737765394,10097,20509
18045,36.4580078125,0.5830078125,0.6904296875,0.600712890625,0.26620117187500003,-1.3883599139811293,-1.6242442884667316,10071,32442
18046,34.0205078125,0.4697265625,0.7978515625,0.09411132812499999,0.989365234375,-1.3946336110679898,-1.6197412365650197,9504,33791
18047,26.7080078125,0.4697265625,0.7978515625,0.09411132812499999,0.989365234375,-1.2544212643591128,-1.3440435529943346,9549,36056
18048,34.0205078125,0.3330078125,0.7978515625,0.09411132812499999,0.989365234375,-1.4682739962157625,-1.6700260659528288,9487,33572
18049,34.0205078125,0.4697265625,0.9404296875,0.09411132812499999,0.989365234375,-1.3103124254127774,-1.5487099554346386,9514,34921
18050,34.0205078125,0.4697265625,0.7978515625,0.848212890625,0.989365234375,-1.3308662099643682,-1.5328694927183641,10005,35511
18051,34.0205078125,0.4697265625,0.7978515625,0.09411132812499999,0.018701171875,-1.4616687933187043,-1.8030189578878313,9437,28464
18052,26.7080078125,0.3330078125,0.9404296875,0.848212890625,0.018701171875,-1.4574050128213616,-1.781979047365903,9957,31180
18053,14.5205078125,0.9697265625,0.2978515625,0.589111328125,0.494365234375,-0.9051069385168738,-0.8723333194705164,10423,41885
18054,7.2080078125,0.9697265625,0.2978515625,0.589111328125,0.494365234375,-0.5247439395688482,-0.6968480262287016,13806,191594
18055,14.5205078125,0.8330078125,0.2978515625,0.589111328125,0.494365234375,-1.1284182519212238,-1.0356342241343381,10333,33104
18056,14.5205078125,0.9697265625,0.4404296875,0.589111328125,0.494365234375,-0.7600645920431516,-0.7888788779295234,11033,74486
18057,14.5205078125,0.9697265625,0.2978515625,0.353212890625,0.494365234375,-0.9617449882892337,-0.9113656101612709,10424,42058
18058,14.5205078125,0.9697265625,0.2978515625,0.589111328125,0.513701171875,-0.846263520241234,-0.8253279928973106,10475,47125
18059,7.2080078125,0.8330078125,0.4404296875,0.353212890625,0.513701171875,-0.5373673890946435,-0.7046837419122652,14011,218261
18060,19.3955078125,0.3447265625,0.1728515625,0.712861328125,0.370615234375,-2.122291866571275,-2.2498384408928342,9946,23596
18061,12.0830078125,0.3447265625,0.1728515625,0.712861328125,0.370615234375,-2.0926360786488942,-2.31621222166656,9850,22365
18062,19.3955078125,0.4580078125,0.1728515625,0.712861328125,0.370615234375,-1.9824303639354328,-2.047865262426659,9966,22819
18063,19.3955078125,0.3447265625,0.8154296875,0.712861328125,0.370615234375,-1.2013357479225248,-1.1847820605555648,10044,40443
18064,19.3955078125,0.3447265625,0.1728515625,0.971962890625,0.370615234375,-2.1413995716013936,-2.173787723987751,10125,23311
18065,19.3955078125,0.3447265625,0.1728515625,0.712861328125,0.389951171875,-2.0822308015450415,-2.209781774319468,9880,22717
18066,12.0830078125,0.4580078125,0.8154296875,0.971962890625,0.389951171875,-0.7164314073847915,-0.8607511743678061,11348,111535
18067,38.8955078125,0.8447265625,0.6728515625,0.217861328125,0.865615234375,-1.2602636781500105,-1.4841946407091837,9650,33020
18068,31.5830078125,0.8447265625,0.6728515625,0.217861328125,0.865615234375,-1.2197581980106602,-1.3065363331376088,9678,34264
18069,38.8955078125,0.9580078125,0.6728515625,0.217861328125,0.865615234375,-1.1512697466083541,-1.240314704817721,9692,34700
18070,38.8955078125,0.8447265625,0.3154296875,0.217861328125,0.865615234375,-1.6238355323939373,-1.732056432477737,9627,26322
18071,38.8955078125,0.8447265625,0.6728515625,0.476962890625,0.865615234375,-1.217547523047681,-1.4423702013321613,10007,34937
18072,38.8955078125,0.8447265625,0.6728515625,0.217861328125,0.884951171875,-1.2046874460896557,-1.3782072132332097,9671,33895
18073,31.5830078125,0.9580078125,0.3154296875,0.476962890625,0.884951171875,-1.5577930219279967,-1.7054002097548908,9858,26965
18074,29.1455078125,0.0947265625,0.4228515625,0.960361328125,0.618115234375,-1.8988531668600437,-2.2172803826819862,9895,29467
18075,21.8330078125,0.0947265625,0.4228515625,0.960361328125,0.618115234375,-1.8961532754180237,-2.062729692282188,9982,28883
18076,29.1455078125,0.2080078125,0.4228515625,0.960361328125,0.618115234375,-1.7883942333359644,-1.9305162516023295,9911,29603
18077,29.1455078125,0.0947265625,0.0654296875,0.960361328125,0.618115234375,-2.16275729375989,-2.5342212963167614,10189,21706
18078,29.1455078125,0.0947265625,0.4228515625,0.229462890625,0.618115234375,-1.8863545460425388,-2.1270527227499687,9679,28739
18079,29.1455078125,0.0947265625,0.4228515625,0.960361328125,0.637451171875,-1.8328821201713583,-2.08167020542043,10013,28860
18080,21.8330078125,0.2080078125,0.0654296875,0.229462890625,0.637451171875,-2.3973138152156444,-2.4655585315947643,9717,20323
18081,9.6455078125,0.5947265625,0.9228515625,0.46536132812500003,0.123115234375,-0.49497083692259247,-0.7709171979034144,13282,204097
18082,2.3330078125,0.5947265625,0.9228515625,0.46536132812500003,0.123115234375,-0.2753492768175407,-0.6435189502798914,18742,484235
18083,9.6455078125,0.7080078125,0.9228515625,0.46536132812500003,0.123115234375,-0.38621756583897054,-0.7413266821792661,13952,231275
18084,9.6455078125,0.5947265625,0.5654296875,0.46536132812500003,0.123115234375,-0.6403244997292961,-0.7951545237571818,12415,140156
18085,9.6455078125,0.5947265625,0.9228515625,0.724462890625,0.123115234375,-0.4786330477415796,-0.7694666309418596,13400,205109
18086,9.6455078125,0.5947265625,0.9228515625,0.46536132812500003,0.142451171875,-0.4790697006893325,-0.7609331549007541,13377,211927
18087,2.3330078125,0.7080078125,0.5654296875,0.724462890625,0.142451171875,-0.27965922885452277,-0.6617332367471971,18653,460791
18088,7.2080078125,0.4072265625,0.4853515625,0.15598632812500002,0.6799902343750001,-0.7406352767019131,-0.7994458368077226,12018,124189
18089,9.6455078125,0.4072265625,0.4853515625,0.15598632812500002,0.6799902343750001,-0.8574978528688886,-0.8730161793336657,10995,78091
18090,7.2080078125,0.3955078125,0.4853515625,0.15598632812500002,0.6799902343750001,-0.6885314438390253,-0.7642724271354003,12006,132093
18091,7.2080078125,0.4072265625,0.7529296875,0.15598632812500002,0.6799902343750001,-0.6481731989873374,-0.8429795407129419,13035,197526
18092,7.2080078125,0.4072265625,0.4853515625,0.910087890625,0.6799902343750001,-0.7541238326981281,-0.8412659222993045,12474,124764
18093,7.2080078125,0.4072265625,0.4853515625,0.15598632812500002,0.575576171875,-0.7512509902963345,-0.8120970053985453,12097,124493
18094,9.6455078125,0.3955078125,0.7529296875,0.910087890625,0.575576171875,-0.70452480565622,-0.8239911539612285,11893,136544
18095,26.7080078125,0.9072265625,0.9853515625,0.650986328125,0.184990234375,-0.6900138836904711,-0.8792858876199028,10525,72554
18096,29.1455078125,0.9072265625,0.9853515625,0.650986328125,0.184990234375,-0.7117262440138287,-0.9090178580095779,10107,61064
18097,26.7080078125,0.8955078125,0.9853515625,0.650986328125,0.184990234375,-0.6827977716336424,-0.8893848432399462,10534,68809
18098,26.7080078125,0.9072265625,0.2529296875,0.650986328125,0.184990234375,-1.6643186859732808,-1.9093518553131483,9911,23360
18099,26.7080078125,0.9072265625,0.9853515625,0.415087890625,0.184990234375,-0.6639018140872516,-0.8352287099493546,10558,74390
18100,26.7080078125,0.9072265625,0.9853515625,0.650986328125,0.08057617187499999,-0.6256713330391488,-0.8493747787519238,10563,72311
18101,29.1455078125,0.8955078125,0.2529296875,0.415087890625,0.08057617187499999,-1.7049895848152856,-1.9591559790893964,9865,22312
18102,36.4580078125,0.1572265625,0.2353515625,0.403486328125,0.432490234375,-2.160323754391989,-2.331347693921005,9844,24645
18103,38.8955078125,0.1572265625,0.2353515625,0.403486328125,0.432490234375,-2.067468168875809,-2.1996666949933297,9956,24237
18104,36.4580078125,0.1455078125,0.2353515625,0.403486328125,0.432490234375,-1.9847191478454689,-2.324649957362537,9645,24163
18105,36.4580078125,0.1572265625,0.0029296875,0.403486328125,0.432490234375,-2.3710776844051424,-2.5353253829759548,9851,19637
18106,36.4580078125,0.1572265625,0.2353515625,0.167587890625,0.432490234375,-2.063373886231305,-2.306313342836303,9529,23349
18107,36.4580078125,0.1572265625,0.2353515625,0.403486328125,0.328076171875,-2.092672478767125,-2.2768570628054614,9728,24044
18108,38.8955078125,0.1455078125,0.0029296875,0.167587890625,0.328076171875,-2.501233204258225,-2.8631989687459396,9581,18792
18109,16.9580078125,0.6572265625,0.7353515625,0.898486328125,0.927490234375,-0.7779242397588468,-0.8771824922972401,10734,81988
18110,19.3955078125,0.6572265625,0.7353515625,0.898486328125,0.927490234375,-0.8795073356615658,-0.9220222024624185,10613,62374
18111,16.9580078125,0.6455078125,0.7353515625,0.898486328125,0.927490234375,-0.7755049104091957,-0.8485292375512848,10930,80378
18112,16.9580078125,0.6572265625,0.5029296875,0.898486328125,0.927490234375,-1.1072797298797938,-1.0195620042648683,10237,42680
18113,16.9580078125,0.6572265625,0.7353515625,0.662587890625,0.927490234375,-0.7538289681992479,-0.8862818675225648,10922,87454
18114,16.9580078125,0.6572265625,0.7353515625,0.898486328125,0.823076171875,-0.7605324885152864,-0.9003967280395083,10944,84086
18115,19.3955078125,0.6455078125,0.5029296875,0.662587890625,0.823076171875,-1.2722837978581412,-1.2098145899416608,10031,34549
18116,12.0830078125,0.0322265625,0.8603515625,0.774736328125,0.803740234375,-1.197600002120405,-1.143807345533514,10346,46029
18117,4.7705078125,0.0322265625,0.8603515625,0.774736328125,0.803740234375,-0.7171227995377044,-0.8831956639449005,14857,255861
18118,12.0830078125,0.0205078125,0.8603515625,0.774736328125,0.803740234375,-1.315948940655373,-1.2620938046216241,9972,41397
18119,12.0830078125,0.0322265625,0.1279296875,0.774736328125,0.803740234375,-2.193589623251534,-2.500442661772651,9879,22698
18120,12.0830078125,0.0322265625,0.8603515625,0.043837890625,0.803740234375,-1.2702151370730597,-1.27222408517256,9770,41353
18121,12.0830078125,0.0322265625,0.8603515625,0.774736328125,0.20432617187500002,-1.2980417525769523,-1.2431674955030605,10241,38003
18122,4.7705078125,0.0205078125,0.1279296875,0.043837890625,0.20432617187500002,-1.9551767194923815,-2.3185136165079254,11410,26447
18123,31.5830078125,0.5322265625,0.3603515625,0.279736328125,0.30874023437500003,-1.7110126227645504,-1.8673980994994914,9816,26537
18124,24.2705078125,0.5322265625,0.3603515625,0.279736328125,0.30874023437500003,-1.719968257079361,-1.8279035379831263,9823,26626
18125,31.5830078125,0.5205078125,0.3603515625,0.279736328125,0.30874023437500003,-1.7041696675947393,-1.8888581784286547,9680,26054
18126,31.5830078125,0.5322265625,0.6279296875,0.279736328125,0.30874023437500003,-1.4760999099651857,-1.7642615098978238,9577,30606
18127,31.5830078125,0.5322265625,0.3603515625,0.538837890625,0.30874023437500003,-1.7290990447204537,-1.8540348943722107,9798,25985
18128,31.5830078125,0.5322265625,0.3603515625,0.279736328125,0.699326171875,-1.6124108726420003,-1.7913105271399659,9711,27393
18129,24.2705078125,0.5205078125,0.6279296875,0.538837890625,0.699326171875,-1.3025477920482436,-1.269450178106546,9657,34886
18130,21.8330078125,0.2822265625,0.6103515625,0.527236328125,0.061240234375,-1.7696633773086852,-2.030354948056719,9746,27694
18131,34.0205078125,0.2822265625,0.6103515625,0.527236328125,0.061240234375,-1.722227538836415,-2.038132528833489,9763,27884
18132,21.8330078125,0.2705078125,0.6103515625,0.527236328125,0.061240234375,-1.6686794229411002,-2.064287426810149,9826,27832
18133,21.8330078125,0.2822265625,0.8779296875,0.527236328125,0.061240234375,-1.5297079786857326,-1.8227807913971432,9989,31000
18134,21.8330078125,0.2822265625,0.6103515625,0.786337890625,0.061240234375,-1.7348284205884947,-2.0387195358845993,9991,28477
18135,21.8330078125,0.2822265625,0.6103515625,0.527236328125,0.946826171875,-1.5520063197000358,-1.7037561254524844,9795,33204
18136,34.0205078125,0.2705078125,0.8779296875,0.786337890625,0.946826171875,-1.4399619041540308,-1.6431083261478934,9874,35450
